MOF_name,data_set,split,water_label,4_class_water_label,acid_label,base_label,boiling_label,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
EPEYAB,WS24s,val,0,2,0,0,0,8.44983,3.62498,8.44983,1441.18,1156.92,0.3568,0.286423004,0.3568,0.0,0.286424,0.0,-0.05,0.32,0.26,-1.5,1.0,-2.5,2.5,9.0,12.0,-8.85,-7.90711,-16.90711,1.18,2.265,3.6,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.0,-6.0,-12.0,0.89,0.89,1.78,1.0,2.0,4.5,5.0,0.5477,1.1473,2.26105,2.5567,5.0,16.5,25.5,27.5,56.5,87.0,171.0,187.0,41.425,155.375,269.757614,320.372614,10.5376,16.014,37.0356,39.736,1.0,2.0,2.0,0.5329,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.772,20.6056,17.544,2.6,2.44,5.04,8.0,4.0,12.0,84.0,92.0,176.0,-6.16,-2.6,-8.76,14.0,32.0,48.0,64.0,10.4436,25.112,34.0544,43.0992,80.0,192.0,256.0,320.0,2338.0,4480.0,4832.0,6016.0,127.8988,244.928,456.1952,525.632,4.0,4.0,8.0,1.9044,4.0296,4.2504,8.28,16.0,32.0,48.0,80.0,841.0,928.0,696.0,1624.0,3.61,26.144,19.38,45.524,31.0,66.0,108.0,138.0,13.9455,33.187,51.2416,59.7122,174.0,442.0,660.0,718.0,954.0,1992.0,3062.0,3298.0,216.0096,443.292,733.0526,902.596
TISJOW,WS24s,val,0,2,0,0,0,5.34187,2.66918,5.33691,0.0,0.0,0.0758,0.054028625,0.0,0.0758,0.0,0.0540287,-0.073333333,0.633333333,0.74,-2.0,1.0,0.666666667,3.666666667,18.33333333,21.33333333,-11.9,-12.91422,-14.64992333,1.676666667,4.483333333,5.193333333,-0.04,0.22,0.066666667,-2.0,-1.333333333,-2.666666667,2.0,5.666666667,5.0,-6.6,-3.371406667,-8.335703333,0.92,1.316666667,1.63,1.0,2.333333333,5.333333333,5.666666667,0.542766667,1.326966667,2.434333333,2.521566667,5.666666667,18.33333333,27.66666667,27.66666667,59.0,106.0,169.6666667,173.6666667,36.98,163.4733333,275.7386533,280.6561913,10.9696,19.448,42.92586667,45.33866667,1.333333333,2.666666667,2.0,0.542766667,0.759733333,1.295,1.034466667,2.0,6.0,8.0,6.666666667,59.0,60.0,109.6666667,80.33333333,36.98,95.67333333,127.015076,118.8442047,10.9696,11.016,23.86026667,16.50933333,2.895,2.94,7.105,17.5,16.0,40.5,105.5,126.0,263.5,-8.18,-4.02,-11.77,20.0,46.0,86.0,122.0,13.3066,33.95,58.9668,75.4852,136.0,382.0,594.0,612.0,2356.0,5748.0,8916.0,8628.0,172.2408,341.6384,783.6164,1001.2096,5.5,7.0,12.5,1.5876,5.0841,7.4088,10.8927,30.5,72.5,132.0,168.0,729.0,1161.0,1701.0,1998.0,3.5344,34.8176,32.2984,66.3076,38.0,80.0,128.0,158.0,15.86566667,38.3768,56.61546667,62.72913333,208.0,514.6666667,725.3333333,783.3333333,1007.333333,2208.0,3134.666667,3164.0,248.7965333,527.748,848.8910667,1005.651
OLUCAZ,WS24s,val,1,3,0,0,0,5.7945,5.1746,5.79081,1244.97,1071.77,0.2768,0.23828996,0.2768,0.0,0.23829,0.0,-0.05,0.72,0.52,-1.5,3.0,0.5,2.5,14.0,11.5,-8.85,-1.11422,-3.610665,1.18,2.615,2.395,-0.04,0.35,0.14,-2.0,-1.0,-2.5,2.0,7.5,5.5,-6.9,-2.05711,-6.503555,0.935,1.53,1.555,1.0,2.0,4.5,3.0,0.5477,1.1473,1.96125,1.2671,5.0,16.5,21.5,13.5,56.5,87.0,136.5,79.5,41.425,155.375,221.695228,151.728921,10.5376,16.014,36.0516,22.68,1.5,3.0,2.0,0.5477,0.85855,1.395,0.9896,2.5,7.5,10.0,8.0,56.5,66.0,108.5,72.5,41.425,113.565,146.532614,118.376307,10.5376,12.138,25.4876,15.992,2.56,3.66,9.04,6.0,6.0,24.0,86.0,138.0,290.0,-5.36,-3.9,-9.16,11.0,20.0,28.0,36.0,7.6526,15.038,21.6936,20.482,48.0,112.0,126.0,88.0,1283.0,2268.0,2906.0,1632.0,84.7754,146.352,209.9612,299.472,4.0,6.0,12.0,1.9044,4.0848,6.3756,10.3776,16.0,40.0,72.0,96.0,841.0,870.0,1044.0,1682.0,3.61,24.624,29.07,60.724,22.0,45.0,74.0,90.0,8.759,20.8593,30.4774,30.9138,119.0,296.0,406.0,385.0,559.0,1188.0,1622.0,1368.0,144.2329,298.1205,488.0564,547.563
ZODXIB,WS24s,val,1,3,1,1,0,17.63774,10.0795,17.62746,2031.87,3588.81,0.7031,1.241861927,0.7018,0.0013,1.23956,0.00229614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.0,-6.0,-12.0,0.89,0.89,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5329,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.772,20.6056,17.544,6.12,4.08,10.56,54.0,34.4,103.2,169.6,116.8,308.8,-12.408,-3.864,-25.224,43.0,148.0,382.0,472.0,22.2187,89.3948,182.7694,235.0696,770.0,3696.0,6430.0,6304.0,4192.0,13320.0,25388.0,29776.0,330.2328,880.736,3040.9344,3114.528,9.2,9.6,17.6,1.6129,7.06628,10.30224,14.97584,87.2,317.6,475.2,472.0,576.0,1228.8,2726.4,2726.4,2.7556,45.9488,32.868,90.3704,62.0,130.0,216.0,272.0,26.2478,63.0322,96.4376,120.8592,346.0,858.0,1256.0,1568.0,1686.0,3552.0,5432.0,6336.0,409.2288,842.367,1386.4808,1727.064
SIFVOU,WS24s,val,1,4,0,0,1,2.5028,1.35699,2.4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096285714,0.086857143,0.224,1.371428571,0.314285714,0.628571429,3.542857143,3.657142857,7.657142857,3.214285714,-0.183669714,1.300419429,-0.049714286,0.423428571,0.774857143,-0.114071429,0.635142857,0.037142857,-3.207142857,-0.814285714,-1.157142857,-1.528571429,13.24285714,2.071428571,-7.519285714,-0.501369429,-2.789688714,0.733428571,2.518071429,0.627142857,0.4,1.085714286,1.371428571,1.485714286,0.274542857,0.749745714,0.78304,0.820217143,4.057142857,8.885714286,9.057142857,11.71428571,45.82857143,104.0,76.57142857,66.85714286,54.08628571,116.218,110.350013,142.2215408,3.845531429,9.072937143,12.21933714,11.00274286,1.221428571,3.364285714,1.114285714,0.537614286,0.743474286,1.348030714,0.59246,1.664285714,6.628571429,7.721428571,4.985714286,61.8,85.68571429,100.5714286,43.11428571,35.91571429,86.13642857,128.4629008,86.63519676,11.41472786,11.02462857,29.47395714,8.564357143,3.945,5.43,15.335,12.75,14.75,59.5,34.0,57.75,168.5,-11.605,-10.7225,-31.2275,30.0,67.0,129.0,177.0,15.90635,43.8143,75.4549,102.0598,217.0,669.0,1061.0,1393.0,2564.0,4232.0,7469.0,9361.0,213.7146,421.7094,1002.7188,1186.902,5.0,8.0,17.25,2.211475,5.58455,10.1825,16.421075,28.0,85.5,163.5,192.0,643.0,537.0,980.75,1457.75,1.5799,16.85715,20.861125,50.9211,72.5,152.0,278.0,344.0,27.86545,71.8575,112.913,134.128,439.0,1131.0,1572.0,1868.0,2096.0,5208.0,6798.0,6998.0,460.6755,994.5738,1813.6068,2113.032
MAKFIQ,WS24s,val,0,2,0,0,0,8.56724,6.92833,8.56724,1715.03,1343.33,0.4356,0.341189464,0.4356,0.0,0.341191,0.0,-0.02,-0.03,-0.05,-1.0,-1.5,-2.5,1.0,1.5,2.5,-3.9,-5.85,-9.75,0.49,0.735,1.225,-0.028214286,0.063928571,0.026428571,-1.410714286,-1.303571429,-2.214285714,1.410714286,3.053571429,3.589285714,-4.232142857,-3.712491786,-6.487110893,0.627767857,0.890089286,1.228928571,0.75,1.5,2.5,2.5,0.421875,0.85875,1.42875,1.44375,3.0,8.0,13.0,15.0,36.75,66.5,112.0,105.0,41.07,111.0,180.19,209.05,6.9312,12.3728,20.8696,19.38,1.196428571,2.0,1.696428571,0.538792857,0.6755375,1.030917857,0.9051625,1.785714286,4.178571429,4.875,6.267857143,61.25,56.25,98.07142857,70.82142857,37.87214286,78.31303571,95.42049218,113.1570317,11.31000982,10.27217411,19.5581125,13.81416964,9.143333333,6.066666667,20.82,68.33333333,43.33333333,156.6666667,533.6666667,380.0,1230.666667,-20.76333333,-9.0,-41.33333333,72.0,208.0,600.0,782.0,53.6658,195.1516,411.23,565.3158,940.0,3488.0,6018.0,7424.0,27310.0,61224.0,108668.0,117672.0,651.049,1245.822,5946.0644,5838.867,9.666666667,8.666666667,22.0,2.8224,11.9224,14.2688,27.1152,93.66666667,246.0,389.6666667,545.0,3969.0,4746.0,10458.0,9786.0,1.44,38.836,23.28,81.28,25.75,54.0,82.5,99.0,12.390775,28.1826,41.31645,45.4557,136.5,334.5,472.5,498.0,903.75,1789.5,2653.0,2685.0,191.1141,375.61815,585.32305,666.2235
HOWRIW,WS24s,val,1,4,0,0,0,2.76024,1.20416,2.55904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.02,-0.5,-0.5,-1.0,0.5,0.5,1.0,-1.5,-1.5,-3.0,0.2225,0.2225,0.445,-0.01,-0.01,-0.02,-0.5,-0.5,-1.0,0.5,0.5,1.0,-1.5,-1.5,-3.0,0.2225,0.2225,0.445,0.25,0.25,0.5,0.5,0.133225,0.140525,0.27375,0.28105,0.25,0.75,1.0,1.5,16.0,12.0,28.0,24.0,7.0225,14.9725,21.995,29.945,2.9584,2.193,5.1514,4.386,0.25,0.5,0.5,0.5329,0.140525,0.27375,0.28105,0.25,0.75,1.0,1.5,64.0,12.0,28.0,24.0,28.09,14.9725,21.995,29.945,11.8336,2.193,5.1514,4.386,12.48,11.72,24.62,81.0,77.5,164.5,329.0,313.0,662.5,-23.665,-12.65,-44.39,60.0,156.0,470.0,738.0,34.5084,129.2412,263.967,368.0802,720.0,2800.0,4790.0,5744.0,7624.0,22816.0,36592.0,42918.0,455.7964,829.456,4047.7768,4974.984,10.5,11.0,21.0,3.4225,12.84825,15.9655,26.3255,110.5,311.0,405.0,580.5,1444.0,2660.0,3990.0,5149.0,0.9025,31.958,21.945,61.123,30.0,62.0,96.0,124.0,14.571,32.571,48.5536,59.03,158.0,390.0,560.0,668.0,1094.0,2064.0,3152.0,3608.0,227.7488,428.757,681.7808,837.074
PAPXUB,WS24s,val,1,3,0,0,0,4.14866,3.74837,4.11987,640.074,453.866,0.1356,0.096151801,0.1356,0.0,0.0961516,0.0,-0.016666667,0.156666667,0.146666667,-0.666666667,-0.333333333,-0.666666667,0.833333333,4.666666667,5.166666667,-2.65,-3.553555,-5.203555,0.378333333,1.161666667,1.391666667,0.063333333,0.24,0.113333333,-1.333333333,0.0,-0.666666667,4.333333333,4.666666667,2.666666667,-1.2,-0.671406667,-1.635703333,0.5,0.886666667,0.606666667,0.333333333,0.666666667,1.333333333,1.666666667,0.182566667,0.377366667,0.609833333,0.799766667,1.333333333,4.0,6.0,8.0,18.83333333,31.16666667,41.83333333,56.83333333,13.80833333,43.02666667,71.33966333,95.25799667,3.512533333,5.756266667,10.60733333,13.36133333,1.333333333,2.0,1.0,0.7218,0.8393,1.08,0.4775,2.0,5.333333333,6.0,5.333333333,118.0,74.0,107.3333333,30.33333333,161.96,156.6933333,173.6884093,66.86420467,8.379866667,9.945,14.85546667,7.397333333,3.84,5.68,9.66,22.0,28.0,48.0,228.0,336.0,502.0,-7.18,-6.88,-9.96,15.0,28.0,50.0,80.0,11.2644,24.99,41.676,52.0212,78.0,208.0,262.0,184.0,3300.0,6648.0,7644.0,4872.0,105.1553,177.8816,344.6652,587.316,6.0,8.0,12.0,2.1904,7.4592,9.1168,11.988,36.0,84.0,120.0,144.0,2304.0,2880.0,2304.0,3552.0,2.8561,29.2708,34.476,51.1056,20.0,40.66666667,61.33333333,74.0,8.711533333,19.66606667,26.67693333,28.3858,102.0,245.3333333,332.0,351.3333333,654.6666667,1176.666667,1472.0,1349.333333,126.9932,265.9890667,397.4862667,463.9583333
EPEXEE,WS24s,val,0,2,0,0,0,3.12841,2.28397,3.11551,0.0,0.0,0.0115,0.006461473,0.0,0.0115,0.0,0.00646148,-0.05,0.32,0.26,-1.5,1.0,-2.5,2.5,9.0,12.0,-8.85,-7.90711,-16.90711,1.18,2.265,3.6,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.0,-6.0,-12.0,0.89,0.89,1.78,1.0,2.0,4.5,5.0,0.5477,1.1473,2.26105,2.5567,5.0,16.5,25.5,27.5,56.5,87.0,171.0,187.0,41.425,155.375,269.757614,320.372614,10.5376,16.014,37.0356,39.736,1.0,2.0,2.0,0.5329,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.772,20.6056,17.544,3.75,5.06,5.84,14.0,16.0,20.0,200.0,262.0,328.0,-8.75,-4.46,-10.44,20.0,44.0,76.0,112.0,12.629,32.7624,48.7412,61.904,120.0,308.0,428.0,512.0,5396.0,8512.0,8068.0,9472.0,169.4182,317.168,686.0688,896.6016,5.0,6.0,8.0,2.1904,5.402,5.6536,8.88,25.0,55.0,70.0,100.0,2304.0,1920.0,1248.0,2688.0,2.8561,29.068,24.674,40.4924,31.0,66.0,108.0,138.0,13.9455,33.187,51.2416,59.7122,174.0,442.0,660.0,718.0,954.0,1992.0,3062.0,3298.0,216.0096,443.292,733.0526,902.596
GAZKUP,WS24s,val,0,2,0,0,0,4.73326,4.13064,4.73326,730.832,514.76,0.1593,0.112202853,0.1593,0.0,0.112203,0.0,0.23,0.2,0.64,-1.25,-3.0,-2.5,7.25,8.75,18.0,-5.4053325,-9.9053325,-10.41422,1.82,2.4875,4.26,-0.04,-0.08,0.64,-2.5,-5.5,-6.0,2.0,4.0,18.0,-6.0,-12.0,-10.41422,0.89,1.78,4.26,1.0,1.75,2.75,5.25,0.5329,0.764675,1.319475,2.330525,3.25,8.25,14.75,22.25,64.0,54.0,106.0,192.0,28.09,77.80576225,129.7457623,202.667866,11.8336,14.448,23.9854,47.472,1.0,2.5,5.5,0.5329,0.5621,1.39065,2.46375,1.0,3.5,8.0,11.5,64.0,48.0,128.0,208.0,28.09,59.89,133.825,209.690366,11.8336,8.772,23.4608,50.4304,3.18,7.3,3.02,20.0,40.0,18.0,114.0,240.0,122.0,-9.36,-4.6,-5.8,17.0,36.0,66.0,96.0,7.978,21.1472,35.527,35.3328,102.0,284.0,432.0,340.0,1263.0,3216.0,3952.0,2040.0,129.586,264.6084,554.968,757.224,6.0,10.0,6.0,1.5876,5.5188,6.678,5.7204,36.0,96.0,120.0,108.0,729.0,1296.0,810.0,1080.0,3.5344,38.8032,43.992,32.1104,23.0,46.0,84.0,132.0,8.7167,20.655,34.7732,46.3044,130.0,352.0,528.0,550.0,646.0,1212.0,2016.0,2522.0,164.9191,320.247,576.1992,908.2538
FORVOY,WS24s,val,0,2,0,0,0,6.57224,1.20667,6.57224,0.0,0.0,0.2213,0.173987562,0.0,0.2213,0.0,0.173988,0.32,0.28,0.88,-1.0,-3.0,-1.333333333,9.0,11.0,22.66666667,-5.20711,-11.20711,-9.885626667,2.13,3.02,5.086666667,-0.04,-0.066666667,0.4,-2.333333333,-4.666666667,-6.0,2.0,3.333333333,13.33333333,-6.0,-10.0,-10.94281333,0.89,1.483333333,3.433333333,1.0,2.0,3.0,6.0,0.5329,0.8322,1.3943,2.555,4.0,10.0,18.0,26.66666667,64.0,56.0,104.0,202.6666667,28.09,83.777683,143.667683,220.9338213,11.8336,16.34,25.112,53.50346667,1.0,2.333333333,4.666666667,0.5329,0.5621,1.2921,2.194866667,1.0,3.333333333,7.0,10.66666667,64.0,48.0,122.6666667,192.0,28.09,59.89,118.5433333,189.0835773,11.8336,8.772,22.50906667,43.4128,3.405,4.545,5.85,12.0,15.0,12.0,70.5,117.0,123.0,-8.76,-5.31,-11.1,11.5,24.0,39.0,48.0,7.9735,17.4153,25.5096,21.7692,63.0,165.0,240.0,174.0,970.0,2268.0,2814.0,1578.0,91.7831,167.3931,328.8168,393.51,4.5,6.0,7.5,2.70205,4.8837,5.84505,8.66625,22.5,54.0,85.5,117.0,518.5,852.0,678.0,1179.0,2.01065,23.1168,23.175,30.81,23.0,46.0,84.0,132.0,8.7167,20.655,34.7732,46.3044,130.0,352.0,528.0,550.0,646.0,1212.0,2016.0,2522.0,164.9191,320.247,576.1992,908.2538
WEFXEM,WS24s,val,0,2,0,0,0,6.73931,4.78997,6.48003,1737.14,1615.98,0.4099,0.381312967,0.4099,0.0,0.381311,0.0,0.252,0.22,0.392,2.0,0.4,0.4,6.4,8.0,13.4,4.037156,-1.122844,2.635734,0.366,1.096,1.338,-0.11,0.466666667,0.213333333,-2.333333333,-0.666666667,-1.333333333,-2.0,10.0,6.0,-7.3,-3.342813333,-4.671406667,0.613333333,2.07,1.48,1.0,2.4,2.8,2.4,0.64624,1.46868,1.53832,1.3384,7.2,13.6,15.2,15.2,96.4,186.4,145.2,118.8,108.412,215.3570456,214.3530456,243.7206324,9.76136,19.66364,24.48408,17.8762,1.666666667,3.666666667,2.0,0.552633333,1.0082,1.682633333,0.944733333,3.0,9.333333333,12.33333333,7.333333333,54.0,103.3333333,124.0,64.66666667,45.87,126.5266667,194.6534853,117.9084093,10.1056,14.28746667,30.0664,15.47466667,2.8,3.98,13.04,20.0,28.0,90.0,124.0,196.0,516.0,-7.58,-8.42,-14.84,17.0,32.0,58.0,100.0,11.4823,22.8916,40.8462,60.332,90.0,248.0,340.0,264.0,1960.0,3704.0,6652.0,6152.0,140.5709,244.1824,469.0304,876.512,6.0,10.0,22.0,1.4641,5.3966,9.8252,16.4318,36.0,96.0,192.0,252.0,784.0,1232.0,2352.0,2800.0,3.6481,36.3664,52.5632,108.6026,29.0,62.0,100.0,114.0,13.236,32.2366,48.092,49.6266,162.0,402.0,580.0,598.0,1085.0,2468.0,3108.0,2914.0,200.7136,426.7436,696.9576,731.345
YEZKIZ,WS24s,val,1,4,0,1,1,5.88797,3.34196,4.53186,1042.15,933.04,0.2996,0.26823285,0.2146,0.085,0.192132,0.0761007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.72,0.74,-2.0,0.0,1.0,2.0,14.0,13.0,-7.8,-2.01422,1.88578,0.98,2.66,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.5625,1.155,1.71,1.1325,4.0,12.0,16.0,10.0,49.0,84.0,98.0,56.0,54.76,167.24,233.945228,150.325228,9.2416,15.504,28.88,21.128,1.94,1.76,8.22,10.0,12.0,32.0,78.0,88.0,300.0,-5.57,-2.56,-12.55,48.0,96.0,180.0,312.0,33.408,71.2248,130.3164,204.5664,276.0,768.0,1116.0,1104.0,5916.0,11712.0,22212.0,23712.0,357.1719,658.8192,1404.5568,2347.9968,4.0,6.0,14.0,1.5385,3.6254,6.8002,11.138,20.0,52.0,96.0,136.0,680.0,808.0,2016.0,1872.0,3.20185,23.8936,25.8232,68.7564,24.0,50.0,76.0,92.0,9.6088,23.3618,32.558,33.85,126.0,306.0,412.0,416.0,540.0,1248.0,1592.0,1434.0,144.9132,317.271,477.11,548.817
IDIXAU,WS24s,val,1,3,0,0,0,9.41173,9.09312,9.41173,1874.15,1940.42,0.5615,0.581356222,0.5615,0.0,0.581356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.0,-6.0,-12.0,0.89,0.89,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5329,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.772,20.6056,17.544,2.706666667,3.32,8.013333333,9.333333333,12.66666667,30.66666667,102.6666667,122.0,313.3333333,-8.353333333,-3.5,-22.68666667,38.0,96.0,196.0,328.0,26.2454,73.7008,142.1812,214.62,300.0,928.0,1712.0,2304.0,6972.0,15040.0,32160.0,38656.0,324.387,659.104,1696.242,2359.84,4.666666667,8.0,14.0,1.7161,4.462733333,9.3796,13.52793333,22.66666667,64.0,124.0,162.6666667,900.0,1120.0,3540.0,3200.0,2.7225,26.488,27.555,75.548,22.0,46.0,72.0,92.0,10.0678,23.331,34.8104,39.91,118.0,294.0,424.0,460.0,694.0,1392.0,2080.0,2164.0,154.4044,306.561,486.2404,592.192
UiO-66-I,WS14s,val,1,3,1,0,0,7.58487,3.54825,7.55536,1687.23,938.045,0.3891,0.216326508,0.3891,0.0,0.216327,0.0,0.63,1.26,2.92,-2.0,-4.0,-6.0,47.0,94.0,193.0,21.6,43.2,93.19289,0.11,0.22,0.79,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.0,-6.0,-12.0,0.89,0.89,1.78,1.0,1.0,2.0,4.0,1.96,1.078,2.156,3.752,1.0,3.0,6.0,10.0,2809.0,318.0,636.0,1007.0,1082.41,371.77,743.54,1263.593919,7.0756,6.783,13.566,26.201,1.0,2.0,2.0,0.5329,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.772,20.6056,17.544,6.48,5.42,19.28,42.0,34.0,134.0,256.0,214.0,776.0,-16.88,-6.62,-47.08,54.0,152.0,432.0,672.0,38.9448,137.0648,306.5664,470.5872,632.0,2336.0,4812.0,6360.0,12084.0,33088.0,72384.0,91776.0,486.6786,920.8192,4251.5592,4714.176,8.0,10.0,24.0,2.3716,8.9936,15.3692,27.2272,64.0,176.0,368.0,464.0,1600.0,2560.0,7440.0,7360.0,1.7689,36.6016,26.4936,105.07,16.0,32.0,48.0,58.0,9.2455,17.8486,26.2172,30.2002,80.0,192.0,256.0,250.0,3356.0,1632.0,2704.0,3396.0,120.95,221.442,342.0124,394.449
WOLREV,WS24s,val,0,1,0,0,0,9.92349,5.88735,9.91982,2616.73,4188.66,0.6598,1.056158228,0.6598,0.0,1.05616,0.0,-0.02,-0.02,-0.04,-1.0,-1.0,-2.0,1.0,1.0,2.0,-3.9,-3.9,-7.8,0.49,0.49,0.98,0.0,-0.02,-0.02,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,-3.9,-3.9,0.0,0.49,0.49,1.0,2.0,3.0,2.0,0.5625,1.14,1.7025,1.155,4.0,10.0,14.0,12.0,49.0,91.0,140.0,84.0,54.76,138.38,193.14,167.24,9.2416,16.9936,26.2352,15.504,2.0,2.0,1.0,0.5625,1.125,1.14,0.5775,4.0,8.0,10.0,6.0,49.0,98.0,91.0,42.0,54.76,109.52,138.38,83.62,9.2416,18.4832,16.9936,7.752,2.56,5.12,5.04,6.0,16.0,16.0,72.0,144.0,148.0,-5.96,-11.92,-9.96,27.0,60.0,114.0,184.0,19.2963,45.27,87.165,120.4984,174.0,504.0,882.0,984.0,3051.0,5964.0,11634.0,14344.0,229.0059,445.7856,836.1216,1564.3876,4.0,8.0,9.333333333,1.9321,4.17,8.34,11.02733333,18.0,54.0,90.0,114.0,625.0,700.0,1400.0,2133.333333,2.4025,18.848,37.696,37.86133333,61.0,136.0,212.0,264.0,28.3845,69.8024,104.7604,118.9224,348.0,888.0,1356.0,1592.0,1844.0,4344.0,6216.0,6352.0,413.8781,941.5104,1427.1324,1664.356
