MofName,Label,Partition,Df (Å),Di (Å),Dif (Å),GPOAV (cm^3/g),GPONAV (cm^3/g),GPOV (cm^3/g),GSA (m^2/g),POAV (Å^3),POAV_vol_frac,PONAV (Å^3),PONAV_vol_frac,VPOV (cm^3/cm^3),VSA (m^2/cm^3),rho (g/cm^3),f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all
EHAGIF_clean,0.0,test,3.48144,5.44616,5.43927,0.0,0.117687,0.117687575,0.0,0.0,0.0,347.649,0.2563,0.2563,0.0,1356.41,372.9724,667.5864,1632.5074,1315.2024,35568.0,36512.0,26056.0,21600.0,43.0,104.0,176.0,168.0,336.0,992.0,976.0,784.0,35.5924,94.464,123.0424,111.378,1.71864,22.95984,12.1176,27.48192,6716.8,3411.2,1785.6,4019.2,1.0,5.2,3.6,7.2,30.8,72.8,58.8,101.2,2.87644,6.49884,4.70316,9.2164,0.0,-10.216,-4.428,-11.348,0.0,404.8,276.0,546.4,0.0,0.0,0.0,0.0,0.0,18.8,8.8,20.8,0.0,5.0,3.336,6.784,169.3738,292.842,461.9708,539.529,874.0,1512.0,2336.0,2568.0,20.0,40.0,60.0,74.0,100.0,240.0,332.0,378.0,10.466,21.9912,32.1372,37.961,10.99444537,11.17631944,19.40920926,18.736125,59.59259259,61.22222222,105.7037037,98.83333333,1.0,1.314814815,2.0,2.314814815,2.259259259,4.888888889,6.203703704,9.777777778,0.542344444,0.743905556,1.109292593,1.272068519,0.0,0.469722222,0.749907407,1.554907407,0.0,1.055555556,1.685185185,4.157407407,0.0,0.0,0.0,0.0,0.0,-1.055555556,-1.685185185,-3.055555556,0.0,-0.021111111,-0.033703704,-0.004444444,3.944533333,2.924,6.868533333,5.848,21.33333333,16.0,37.33333333,32.0,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,1.0,1.333333333,2.0,0.177633333,0.187366667,0.365,0.374733333,0.0,0.296666667,0.296666667,0.593333333,0.0,0.666666667,0.666666667,1.333333333,0.0,0.0,0.0,0.0,0.0,-0.666666667,-0.666666667,-1.333333333,0.0,-0.013333333,-0.013333333,-0.026666667
EJAXIW_clean,0.0,test,4.31423,6.38868,6.38868,0.397344,0.0,0.397344529,1436.53,1138.45,0.3745,0.0,0.0,0.3745,1353.94,3039.92,107.2542,188.6848,329.7942,557.2032,1732.0,3014.0,5031.0,4184.0,14.0,26.0,43.0,68.0,69.0,180.0,233.0,176.0,9.9791,19.2576,31.9139,41.8188,3.5344,30.08,38.4648,92.3832,729.0,999.0,1836.0,2430.0,1.0,5.0,8.0,18.0,26.0,68.0,136.0,168.0,1.5876,4.6746,8.3916,14.1372,0.0,-6.6,-5.42,-15.3,0.0,98.0,148.0,396.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,62.0,0.0,2.59,3.42,11.46,114.35224,232.22724,381.61128,387.1062,530.0,1172.8,1293.6,907.2,17.6,35.6,57.6,66.0,93.2,224.0,295.2,308.4,7.19836,17.08356,23.7888,22.85412,10.3936,12.55786667,31.82257778,11.73777778,55.66666667,103.5555556,139.7777778,31.11111111,1.0,1.555555556,3.555555556,1.666666667,2.666666667,8.444444444,10.22222222,5.555555556,0.549344444,0.9726,1.660533333,0.629166667,0.0,0.926666667,1.477777778,1.205555556,0.0,-2.444444444,7.777777778,7.222222222,0.0,0.0,0.0,0.0,0.0,-2.444444444,0.0,0.555555556,0.0,-0.151111111,0.4,0.411111111,4.492385185,7.889066667,10.51875556,0.0,56.88888889,113.7777778,56.88888889,0.0,0.444444444,0.888888889,0.888888889,0.0,2.666666667,3.555555556,0.888888889,0.0,0.31202963,0.661866667,0.473688889,0.0,0.0,-0.254814815,0.0,0.0,0.0,2.37037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888888889,0.0,0.0,0.0,0.085925926,0.0,0.0
EJETAQ_clean,0.0,test,9.34637,12.53242,12.52345,1.02162,0.0,1.021625243,2804.93,11614.1,0.6878,0.0,0.0,0.6878,1888.39,16885.9,188.619,339.8671,1325.3047,922.7211,7028.0,13890.0,13072.0,9664.0,22.0,58.0,141.0,128.0,253.0,920.0,1068.0,734.0,16.66285,53.3774,92.2405,88.5595,1.296225,28.962,12.074625,40.87365,3007.0,3165.5,1876.5,3692.5,1.0,7.75,4.75,12.5,70.75,188.5,158.5,223.5,2.717425,9.503575,7.379925,15.291425,0.0,-16.14,-5.265,-23.72,0.0,364.75,174.75,453.0,0.0,0.0,0.0,0.0,0.0,50.25,21.25,74.0,0.0,7.13,3.315,11.0075,373.0203,708.696,1080.084,1097.775,2034.0,3888.0,5898.0,6012.0,45.0,96.0,138.0,144.0,234.0,540.0,690.0,744.0,25.7781,55.8096,79.629,83.2524,10.56429048,12.74896349,16.50642222,14.51395238,57.33333333,69.77777778,90.03174603,79.61904762,1.0,1.476190476,1.777777778,1.777777778,2.904761905,5.634920635,5.46031746,6.888888889,0.547185714,0.833855556,0.994952381,1.013955556,0.0,0.155396825,0.579206349,1.158412698,0.0,0.349206349,1.301587302,2.603174603,0.0,0.0,0.0,0.0,0.0,-0.349206349,-0.825396825,-1.301587302,0.0,-0.006984127,-0.026031746,-0.052063492,8.886755556,12.036,27.67943704,21.63155556,47.44444444,65.33333333,148.037037,117.4444444,0.888888889,1.518518519,3.037037037,2.722222222,2.777777778,8.333333333,11.11111111,14.25925926,0.492325926,0.872951852,1.71,1.564098148,0.0,0.847777778,0.539259259,1.541296296,0.0,1.777777778,1.148148148,3.240740741,0.0,0.0,0.0,0.0,0.0,-1.777777778,-0.518518519,-2.722222222,0.0,-0.035555556,-0.022962963,-0.064814815
EKOPOK_clean,0.0,test,7.31013,7.61483,7.61483,0.293827,0.0,0.293827061,855.559,1000.65,0.3658,0.0,0.0,0.3658,1065.13,2735.5,201.7354,358.5856,785.9536,994.0224,6464.0,9856.0,17792.0,17280.0,24.0,56.0,96.0,136.0,152.0,408.0,648.0,768.0,21.367,50.7496,89.3896,105.3536,1.92805,18.5072,17.099,50.7334,1352.0,1088.0,2736.0,2992.0,1.0,4.0,6.0,12.0,16.0,40.0,80.0,112.0,2.55725,4.6574,9.9742,14.2274,0.0,-8.38,-4.82,-21.58,0.0,104.0,112.0,320.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,20.0,0.0,3.46,3.3,10.22,130.548,240.556,361.1884,431.387,612.0,1108.0,1636.0,1640.0,17.0,34.0,50.0,62.0,84.0,202.0,274.0,278.0,7.9553,17.357,24.7234,27.4606,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,11.8336,12.556,19.0748,25.112,64.0,52.0,104.0,104.0,1.0,1.5,2.0,3.0,2.5,5.5,8.0,11.0,0.5329,0.69715,1.1096,1.3943,0.0,1.51,1.335,3.02,0.0,5.5,3.0,11.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,0.14,-0.06,0.28
ELUJEC_clean,1.0,test,3.6515,4.38716,4.3678,0.0,0.0770218,0.077021675,0.0,0.0,0.0,279.252,0.1334,0.1334,0.0,2093.34,259.5051,469.294,1514.776,1188.78,10734.0,19720.0,23224.0,18144.0,29.0,76.0,156.0,156.0,276.0,872.0,1082.0,988.0,21.8163,67.5228,106.5992,107.276,1.714166667,27.09666667,15.51,48.037,3116.666667,3006.666667,3880.0,3660.0,1.0,6.666666667,5.333333333,11.33333333,48.0,114.6666667,122.6666667,176.0,2.453633333,7.860666667,7.728933333,12.6074,0.0,-14.27333333,-5.066666667,-18.47333333,0.0,334.6666667,189.3333333,446.6666667,0.0,0.0,0.0,0.0,0.0,32.0,14.66666667,37.33333333,0.0,5.813333333,3.146666667,8.333333333,246.232,465.2432,722.7848,877.715,1192.0,2258.0,3368.0,3584.0,32.0,66.0,100.0,126.0,166.0,404.0,560.0,598.0,15.696,34.8202,50.7404,58.6302,11.30049,10.29945,19.84554,18.2121,61.2,56.4,108.0,94.8,1.0,1.2,2.0,2.2,1.8,4.2,5.4,7.8,0.5389,0.6776,1.10408,1.18734,0.0,0.623,0.801,1.672,0.0,1.4,1.8,4.6,0.0,0.0,0.0,0.0,0.0,-1.4,-1.8,-3.2,0.0,-0.028,-0.036,0.008,9.2416,16.9936,23.256,44.384,49.0,91.0,126.0,182.0,1.0,2.0,3.0,6.0,4.0,10.0,18.0,28.0,0.5625,1.14,1.7325,2.865,0.0,0.49,1.47,3.64,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-2.0,0.0,-0.02,-0.06,0.68
EMIGIR_charged,0.0,test,4.82509,7.59015,7.59015,0.405636,0.0,0.405635136,1897.28,9744.72,0.5655,0.0,0.0,0.5655,2645.02,17232.0,227.1728,497.9744,1103.9784,1217.184,28590.0,59864.0,147504.0,144552.0,38.0,96.0,192.0,240.0,288.0,816.0,1524.0,1920.0,43.8036,122.0448,237.2632,306.5904,3.1684,18.69712,18.83952,51.85318,2401.0,2959.6,11760.0,7310.8,1.0,4.0,5.6,11.1,16.0,38.4,86.0,104.4,2.0164,5.64024,10.55344,14.7325,0.0,-3.384,-0.616,-9.373,0.0,135.6,34.4,394.7,0.0,0.0,0.0,0.0,0.0,6.4,0.9,18.3,0.0,1.708,0.52,5.387,58.18195,120.7935,172.4537,103.7945,227.5,486.0,563.0,173.0,9.0,18.0,26.0,17.0,44.0,97.0,112.0,60.0,3.6793,8.393,10.4772,5.4069,9.2416,15.504,28.9636,10.298,49.0,84.0,112.0,19.25,1.0,2.0,3.75,1.5,4.0,11.5,14.5,4.5,0.5625,1.155,1.700625,0.49125,0.0,0.98,1.8725,1.1725,0.0,2.0,10.25,7.75,0.0,0.0,0.0,0.0,0.0,-1.75,0.25,0.75,0.0,-0.04,0.545,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMIHAK_charged,0.0,test,5.00524,6.82599,6.80537,0.301877,0.0,0.301877134,1401.42,7826.39,0.4482,0.0,0.0,0.4482,2080.7,17461.8,227.1728,497.9744,1103.9784,1217.184,28590.0,59864.0,147504.0,144552.0,38.0,96.0,192.0,240.0,288.0,816.0,1524.0,1920.0,43.8036,122.0448,237.2632,306.5904,3.1684,18.69712,18.83952,52.43168,2401.0,2959.6,11760.0,7389.2,1.0,4.0,5.6,11.2,16.0,38.4,86.4,107.2,2.0164,5.64024,10.55344,14.95544,0.0,-3.384,-0.616,-9.52,0.0,135.6,34.4,398.0,0.0,0.0,0.0,0.0,0.0,6.4,0.8,18.0,0.0,1.708,0.52,5.372,120.5657,267.036,433.5912,443.218,431.0,1020.0,1458.0,1324.0,20.0,42.0,70.0,72.0,112.0,270.0,376.0,398.0,7.6932,19.2346,28.4254,28.984,9.2416,15.504,31.4336,22.192,49.0,84.0,140.0,91.0,1.0,2.0,4.0,3.0,4.0,12.0,18.0,14.0,0.5625,1.155,1.995,1.4325,0.0,0.98,1.82,1.82,0.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-0.04,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENOSAD_clean,0.0,test,5.07062,5.57968,5.57968,0.168023,0.0,0.168023103,511.782,584.994,0.2752,0.0,0.0,0.2752,838.233,2125.71,80.238,130.72,255.797,175.44,5189.0,6000.0,3764.0,960.0,9.0,20.0,26.0,20.0,54.0,136.0,130.0,64.0,7.1328,17.593,18.2348,11.242,1.5625,21.5,9.5625,13.8625,4761.0,2760.0,1242.0,1794.0,1.0,5.0,3.0,4.0,25.0,50.0,45.0,50.0,2.6896,5.986,3.7884,4.9856,0.0,-10.95,-3.9,-6.09,0.0,305.0,189.0,250.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,10.0,0.0,4.55,2.61,3.52,251.072,480.3792,734.0048,904.071,1193.0,2274.0,3380.0,3612.0,33.0,68.0,102.0,130.0,170.0,414.0,574.0,618.0,15.8329,35.3604,51.3102,59.7402,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,10.7968,13.57424,21.66576,29.7936,58.0,66.8,117.6,132.0,1.0,1.6,2.4,3.8,2.8,6.8,10.6,16.2,0.54474,0.84728,1.35,1.87454,0.0,0.978,1.122,2.772,0.0,3.0,2.4,10.2,0.0,0.0,0.0,0.0,0.0,-1.2,-2.2,-2.8,0.0,0.04,-0.048,0.296
EPECEJ_clean,1.0,test,4.89559,7.93046,7.92377,0.447555,0.0,0.447555342,1818.15,3913.83,0.4066,0.0,0.0,0.4066,1651.78,9625.74,201.5882,387.344,793.9494,993.472,4586.0,8672.0,16416.0,15232.0,24.0,56.0,96.0,136.0,156.0,440.0,704.0,776.0,17.0904,42.924,71.928,87.6,2.7225,22.704,22.77,50.25075,900.0,960.0,2745.0,2130.0,1.0,4.0,6.5,9.5,16.0,44.0,76.0,88.0,1.7161,3.8252,7.53905,9.21585,0.0,-7.16,-3.075,-14.78,0.0,88.0,103.5,214.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,16.0,0.0,2.32,2.76,5.41,248.4694,542.946,929.4304,1232.702,1060.0,2400.0,3832.0,4550.0,38.0,84.0,144.0,198.0,228.0,604.0,976.0,1224.0,16.8182,42.1652,68.8752,87.1094,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,7.889066667,5.848,13.73706667,11.696,42.66666667,32.0,74.66666667,64.0,0.666666667,0.666666667,1.333333333,1.333333333,0.666666667,2.0,2.666666667,4.0,0.355266667,0.374733333,0.73,0.749466667,0.0,0.593333333,0.593333333,1.186666667,0.0,1.333333333,1.333333333,2.666666667,0.0,0.0,0.0,0.0,0.0,-1.333333333,-1.333333333,-2.666666667,0.0,-0.026666667,-0.026666667,-0.053333333
EPISOM_clean,1.0,test,6.49016,12.63938,12.62405,0.971051,0.0,0.971051451,3121.2,7888.32,0.658,0.0,0.0,0.658,2114.98,11988.3,127.8988,244.928,456.1952,525.632,2338.0,4480.0,4832.0,6016.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9044,4.0296,4.2504,8.28,0.0,-6.16,-2.6,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.6,2.44,5.04,695.5001,1427.184,2320.8316,3068.488,3104.0,6480.0,10000.0,11728.0,101.0,216.0,348.0,480.0,564.0,1440.0,2188.0,2720.0,46.1549,109.8328,169.8876,216.1888,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERUNIQ_clean,1.0,test,2.87384,5.45734,5.43835,0.0,0.116442,0.11644141,0.0,0.0,0.0,592.564,0.1593,0.1593,0.0,3719.8,526.1336,1094.656,2510.344,3857.8048,8436.0,19792.0,42252.0,50704.0,65.0,152.0,300.0,512.0,468.0,1456.0,2668.0,3696.0,43.1689,112.6152,217.6856,329.8264,3.5344,31.584,37.7504,100.3168,729.0,1053.0,3240.0,3132.0,1.0,5.0,9.0,17.5,25.0,75.0,155.0,220.0,1.5876,4.6242,10.1367,15.4413,0.0,-7.4,-3.16,-20.46,0.0,96.0,123.0,356.5,0.0,0.0,0.0,0.0,0.0,10.0,14.0,43.5,0.0,2.63,3.295,9.795,91.2838,176.001,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.611,10.9696,11.016,23.36373333,18.73866667,59.0,60.0,107.3333333,82.66666667,1.0,1.333333333,2.666666667,2.333333333,2.0,6.0,8.0,7.333333333,0.542766667,0.759733333,1.3,1.126966667,0.0,0.92,1.48,1.91,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.333333333,-2.333333333,0.0,-0.04,0.213333333,0.193333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESEVIH_clean,0.0,test,6.30555,6.88268,6.87572,0.236175,0.0,0.236174773,740.817,1113.48,0.3581,0.0,0.0,0.3581,1123.26,3109.42,450.5108,844.864,1701.852,2010.336,9428.0,17728.0,24000.0,26112.0,52.0,120.0,192.0,264.0,312.0,792.0,1152.0,1360.0,36.3124,90.3448,133.8496,165.9144,2.7225,22.704,18.975,41.0025,900.0,960.0,1470.0,1740.0,1.0,4.0,5.0,8.0,16.0,36.0,56.0,76.0,1.7161,3.8252,5.2269,7.8076,0.0,-7.16,-3.25,-11.65,0.0,88.0,101.0,182.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,13.0,0.0,2.32,2.56,4.52,144.0441,255.969,399.6456,462.213,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETECOX_clean,1.0,test,8.91862,10.32559,10.32559,0.553146,0.0,0.553143726,1617.13,1813.86,0.5963,0.0,0.0,0.5963,1743.29,3041.85,113.185,217.7574,514.74,421.056,3001.0,5496.0,6024.0,2304.0,13.0,30.0,54.0,48.0,84.0,216.0,312.0,192.0,8.7712,22.7418,35.853,26.9808,3.1684,36.7392,27.234,36.7392,2401.0,2352.0,1764.0,2352.0,1.0,6.0,6.0,6.0,36.0,72.0,108.0,72.0,2.0164,6.2196,6.5604,6.2196,0.0,-9.96,-4.62,-9.96,0.0,246.0,258.0,246.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,24.0,0.0,4.14,3.9,4.14,60.3394,83.181,117.5104,94.6688,328.0,456.0,640.0,512.0,6.0,10.0,12.0,8.0,22.0,42.0,28.0,8.0,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64.0,48.0,112.0,128.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,0.5329,0.5621,1.095,1.0658,0.0,0.89,0.89,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-0.04,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETEJIX_clean,1.0,test,5.05367,6.81796,6.81796,0.516872,0.0,0.516870065,1929.2,741.678,0.5472,0.0,0.0,0.5472,2042.4,1355.41,196.4432,353.71,1321.8256,1068.14,7554.0,15432.0,20186.0,15864.0,22.0,60.0,136.0,140.0,236.0,792.0,1058.0,968.0,16.8502,55.6108,93.3064,95.5756,1.21,29.293,15.235,38.555,3249.0,3534.0,4959.0,4674.0,1.0,8.0,6.0,12.0,64.0,160.0,184.0,248.0,2.8561,9.9372,9.3626,15.2776,0.0,-17.83,-7.25,-21.85,0.0,394.0,255.0,602.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,65.0,0.0,7.64,4.6,11.24,139.1549333,254.536,370.0964,446.5923333,675.3333333,1200.0,1800.0,1965.333333,17.33333333,34.66666667,49.33333333,60.66666667,84.0,200.0,269.3333333,285.3333333,8.396933333,18.07173333,25.64226667,29.31806667,11.24125556,10.46916667,19.76108889,18.01433333,60.88888889,57.33333333,107.5555556,98.66666667,1.0,1.222222222,2.0,2.111111111,1.888888889,4.333333333,5.222222222,7.444444444,0.539566667,0.690433333,1.105088889,1.1935,0.0,0.593333333,0.791111111,1.483333333,0.0,1.333333333,1.777777778,3.333333333,0.0,0.0,0.0,0.0,0.0,-1.333333333,-1.666666667,-3.111111111,0.0,-0.026666667,-0.035555556,-0.066666667,11.8336,16.34,17.544,31.36133333,64.0,56.0,96.0,149.3333333,1.0,2.0,2.0,3.666666667,4.0,8.0,11.33333333,18.66666667,0.5329,0.8322,1.1242,1.866366667,0.0,2.13,1.78,3.496666667,0.0,9.0,4.0,10.66666667,0.0,0.0,0.0,0.0,0.0,0.0,-1.666666667,-2.0,0.0,0.32,-0.08,0.12
ETEPID_clean,0.0,test,3.95508,6.16313,5.76741,0.214769,0.0725546,0.287324606,837.964,1803.77,0.2374,609.361,0.0802,0.3176,926.264,7598.01,135.0286,172.9632,602.8136,619.0624,3466.0,7680.0,9362.0,5632.0,16.0,36.0,66.0,76.0,120.0,364.0,418.0,252.0,16.6406,43.5372,60.2712,50.4868,0.6724,16.9248,9.0364,25.584,1369.0,1776.0,2257.0,2664.0,1.0,6.0,5.0,10.0,36.0,84.0,108.0,168.0,4.41,9.198,10.878,15.666,0.0,-15.72,-6.92,-23.0,0.0,174.0,124.0,298.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,32.0,0.0,8.22,5.32,13.54,900.8202,2110.227,4304.636,6103.1768,3822.0,9408.0,17024.0,22946.0,126.0,294.0,588.0,882.0,882.0,2492.0,4480.0,5978.0,53.8622,144.991,268.2876,386.7906,11.8336,8.772,20.9152,35.088,64.0,48.0,112.0,192.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,16.0,0.5329,0.5621,1.095,2.2484,0.0,0.89,0.8,3.56,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-12.0,0.0,-0.04,-0.04,-0.16,9.972676923,19.17076923,53.28262564,49.16094359,53.23076923,104.0,222.5641026,245.1282051,1.0,2.435897436,6.307692308,6.153846154,6.743589744,24.53846154,38.30769231,51.8974359,0.554151282,1.402387179,2.925769231,3.310317949,0.0,1.306410256,2.099487179,3.366153846,0.0,2.717948718,13.48717949,10.15384615,0.0,0.0,0.0,0.0,0.0,-2.0,3.897435897,-4.102564103,0.0,-0.054358974,0.807179487,0.155897436
